date,year,month,day,maxHs,maxHs_usgs
NA,1977,2,24,NA,2.78
NA,1977,2,25,NA,2.35
NA,1977,2,26,NA,1.96
NA,1977,2,27,NA,2.08
NA,1977,2,28,NA,2.49
NA,1977,3,1,NA,2.71
NA,1977,3,2,NA,2.49
NA,1977,3,3,NA,2.36
NA,1977,3,4,NA,2.98
NA,1977,3,5,NA,3.87
NA,1977,3,6,NA,4.16
NA,1977,3,7,NA,4.22
NA,1977,3,8,NA,4.2
NA,1977,3,9,NA,4.14
NA,1977,3,10,NA,3.18
NA,1977,3,11,NA,2.32
NA,1977,3,12,NA,2.5
NA,1977,3,13,NA,2.6
NA,1977,3,14,NA,2.35
NA,1977,3,15,NA,2.08
NA,1977,3,16,NA,2.16
NA,1977,3,17,NA,2.07
NA,1977,3,18,NA,1.85
NA,1977,3,19,NA,1.45
NA,1977,3,20,NA,1.47
NA,1977,3,21,NA,1.38
NA,1977,3,22,NA,1.35
NA,1977,3,23,NA,1.22
NA,1977,3,24,NA,1.07
NA,1977,3,25,NA,1.46
NA,1977,3,26,NA,2.07
NA,1977,3,27,NA,2.62
NA,1977,3,28,NA,2.69
NA,1977,3,29,NA,2.43
NA,1977,3,30,NA,2
NA,1977,3,31,NA,1.92
NA,1977,4,1,NA,1.92
NA,1977,4,2,NA,1.64
NA,1977,4,3,NA,1.63
NA,1977,4,4,NA,1.57
NA,1977,4,5,NA,3.73
NA,1977,4,6,NA,4.01
NA,1977,4,7,NA,3.23
NA,1977,4,8,NA,2.05
NA,1977,4,9,NA,1.81
NA,1977,4,10,NA,2.01
NA,1977,4,11,NA,2.04
NA,1977,4,12,NA,1.88
NA,1977,4,13,NA,2.14
NA,1977,4,14,NA,2.14
NA,1977,4,15,NA,1.84
NA,1977,4,16,NA,1.77
NA,1977,4,17,NA,1.34
NA,1977,4,18,NA,1.9
NA,1977,4,19,NA,2.09
NA,1977,4,20,NA,2.53
NA,1977,4,21,NA,3.33
NA,1977,4,22,NA,3.29
NA,1977,4,23,NA,2.44
NA,1977,4,24,NA,1.64
NA,1977,4,25,NA,1.75
NA,1977,4,26,NA,1.85
NA,1977,4,27,NA,1.63
NA,1977,4,28,NA,1.43
NA,1977,4,29,NA,1.39
NA,1977,4,30,NA,1.24
NA,1977,5,1,NA,1.52
NA,1977,5,2,NA,1.52
NA,1977,5,3,NA,1.5
NA,1977,5,4,NA,1.49
NA,1977,5,5,NA,1.49
NA,1977,5,6,NA,1.25
NA,1977,5,7,NA,1.33
NA,1977,5,8,NA,1.75
NA,1977,5,9,NA,1.83
NA,1977,5,10,NA,1.66
NA,1977,5,11,NA,1.47
NA,1977,5,12,NA,1.23
NA,1977,5,13,NA,1.24
NA,1977,5,14,NA,1.38
NA,1977,5,15,NA,1.37
NA,1977,5,16,NA,1.14
NA,1977,5,17,NA,0.98
NA,1977,5,18,NA,0.85
NA,1977,5,19,NA,1
NA,1977,5,20,NA,1.16
NA,1977,5,21,NA,1.08
NA,1977,5,22,NA,0.89
NA,1977,5,23,NA,0.94
NA,1977,5,24,NA,0.94
NA,1977,5,25,NA,0.92
NA,1977,5,26,NA,1.05
NA,1977,5,27,NA,1.29
NA,1977,5,28,NA,1.55
NA,1977,5,29,NA,1.8
NA,1977,5,30,NA,2.02
NA,1977,5,31,NA,2.06
NA,1977,6,1,NA,2
NA,1977,6,2,NA,1.97
NA,1977,6,3,NA,1.59
NA,1977,6,4,NA,1.34
NA,1977,6,5,NA,1.09
NA,1977,6,6,NA,0.98
NA,1977,6,7,NA,0.83
NA,1977,6,8,NA,0.83
NA,1977,6,9,NA,0.95
NA,1977,6,10,NA,0.98
NA,1977,6,11,NA,0.97
NA,1977,6,12,NA,0.93
NA,1977,6,13,NA,0.96
NA,1977,6,14,NA,1.08
NA,1977,6,15,NA,1.15
NA,1977,6,16,NA,1.21
NA,1977,6,17,NA,1.22
NA,1977,6,18,NA,1.44
NA,1977,6,19,NA,1.36
NA,1977,6,20,NA,0.91
NA,1977,6,21,NA,0.78
NA,1977,6,22,NA,0.82
NA,1977,6,23,NA,1.04
NA,1977,6,24,NA,1.36
NA,1977,6,25,NA,1.37
NA,1977,6,26,NA,1.25
NA,1977,6,27,NA,1.27
NA,1977,6,28,NA,1.25
NA,1977,6,29,NA,1.02
NA,1977,6,30,NA,0.92
NA,1977,7,1,NA,0.9
NA,1977,7,2,NA,1.01
NA,1977,7,3,NA,1.25
NA,1977,7,4,NA,1.29
NA,1977,7,5,NA,1.29
NA,1977,7,6,NA,1.21
NA,1977,7,7,NA,1.17
NA,1977,7,8,NA,1.16
NA,1977,7,9,NA,1.14
NA,1977,7,10,NA,1.15
NA,1977,7,11,NA,1.15
NA,1977,7,12,NA,1.19
NA,1977,7,13,NA,1.23
NA,1977,7,14,NA,1.3
NA,1977,7,15,NA,1.43
NA,1977,7,16,NA,1.44
NA,1977,7,17,NA,1.37
NA,1977,7,18,NA,1.43
NA,1977,7,19,NA,1.44
NA,1977,7,20,NA,1.41
NA,1977,7,21,NA,1.35
NA,1977,7,22,NA,1.3
NA,1977,7,23,NA,1.32
NA,1977,7,24,NA,1.44
NA,1977,7,25,NA,1.49
NA,1977,7,26,NA,1.46
NA,1977,7,27,NA,1.35
NA,1977,7,28,NA,1.33
NA,1977,7,29,NA,1.22
NA,1977,7,30,NA,1.42
NA,1977,7,31,NA,1.46
NA,1977,8,1,NA,1.47
NA,1977,8,2,NA,1.44
NA,1977,8,3,NA,1.33
NA,1977,8,4,NA,1.28
NA,1977,8,5,NA,1.47
NA,1977,8,6,NA,1.76
NA,1977,8,7,NA,1.76
NA,1977,8,8,NA,1.55
NA,1977,8,9,NA,1.3
NA,1977,8,10,NA,1.21
NA,1977,8,11,NA,1.1
NA,1977,8,12,NA,1.36
NA,1977,8,13,NA,1.5
NA,1977,8,14,NA,1.47
NA,1977,8,15,NA,1.39
NA,1977,8,16,NA,1.41
NA,1977,8,17,NA,1.41
NA,1977,8,18,NA,1.2
NA,1977,8,19,NA,1.07
NA,1977,8,20,NA,0.94
NA,1977,8,21,NA,0.94
NA,1977,8,22,NA,0.91
NA,1977,8,23,NA,0.84
NA,1977,8,24,NA,0.87
NA,1977,8,25,NA,0.86
NA,1977,8,26,NA,0.9
NA,1977,8,27,NA,1.01
NA,1977,8,28,NA,1.12
NA,1977,8,29,NA,1.12
NA,1977,8,30,NA,1.21
NA,1977,8,31,NA,1.24
NA,1977,9,1,NA,1.3
NA,1977,9,2,NA,1.31
NA,1977,9,3,NA,1.23
NA,1977,9,4,NA,1.09
NA,1977,9,5,NA,0.92
NA,1977,9,6,NA,0.91
NA,1977,9,7,NA,1.12
NA,1977,9,8,NA,1.26
NA,1977,9,9,NA,1.52
NA,1977,9,10,NA,1.65
NA,1977,9,11,NA,1.67
NA,1977,9,12,NA,1.47
NA,1977,9,13,NA,1.4
NA,1977,9,14,NA,1.4
NA,1977,9,15,NA,1.72
NA,1977,9,16,NA,2.1
NA,1977,9,17,NA,2.09
NA,1977,9,18,NA,1.5
NA,1977,9,19,NA,1.25
NA,1977,9,20,NA,2.2
NA,1977,9,21,NA,2.21
NA,1977,9,22,NA,1.99
NA,1977,9,23,NA,1.42
NA,1977,9,24,NA,1
NA,1977,9,25,NA,1.56
NA,1977,9,26,NA,1.74
NA,1977,9,27,NA,1.71
NA,1977,9,28,NA,1.43
NA,1977,9,29,NA,1.25
NA,1977,9,30,NA,1.22
NA,1977,10,1,NA,1.48
NA,1977,10,2,NA,1.63
NA,1977,10,3,NA,1.59
NA,1977,10,4,NA,1.31
NA,1977,10,5,NA,1.19
NA,1977,10,6,NA,1.48
NA,1977,10,7,NA,1.53
NA,1977,10,8,NA,1.51
NA,1977,10,9,NA,1.51
NA,1977,10,10,NA,1.34
NA,1977,10,11,NA,1.22
NA,1977,10,12,NA,1.4
NA,1977,10,13,NA,1.45
NA,1977,10,14,NA,1.52
NA,1977,10,15,NA,1.51
NA,1977,10,16,NA,1.51
NA,1977,10,17,NA,1.51
NA,1977,10,18,NA,1.54
NA,1977,10,19,NA,1.55
NA,1977,10,20,NA,1.69
NA,1977,10,21,NA,1.65
NA,1977,10,22,NA,1.46
NA,1977,10,23,NA,1.8
NA,1977,10,24,NA,2.47
NA,1977,10,25,NA,2.5
NA,1977,10,26,NA,1.99
NA,1977,10,27,NA,1.72
NA,1977,10,28,NA,1.65
NA,1977,10,29,NA,1.87
NA,1977,10,30,NA,2.04
NA,1977,10,31,NA,2.46
NA,1977,11,1,NA,2.7
NA,1977,11,2,NA,2.63
NA,1977,11,3,NA,2.57
NA,1977,11,4,NA,3.91
NA,1977,11,5,NA,4.56
NA,1977,11,6,NA,5.79
NA,1977,11,7,NA,6.34
NA,1977,11,8,NA,5.28
NA,1977,11,9,NA,4.3
NA,1977,11,10,NA,3.11
NA,1977,11,11,NA,1.86
NA,1977,11,12,NA,3.74
NA,1977,11,13,NA,3.93
NA,1977,11,14,NA,2.92
NA,1977,11,15,NA,3.44
NA,1977,11,16,NA,3.45
NA,1977,11,17,NA,3.23
NA,1977,11,18,NA,2.66
NA,1977,11,19,NA,2.95
NA,1977,11,20,NA,2.59
NA,1977,11,21,NA,2.09
NA,1977,11,22,NA,2.58
NA,1977,11,23,NA,4.48
NA,1977,11,24,NA,5.46
NA,1977,11,25,NA,4.59
NA,1977,11,26,NA,3.35
NA,1977,11,27,NA,4.16
NA,1977,11,28,NA,4.35
NA,1977,11,29,NA,3.54
NA,1977,11,30,NA,2.41
NA,1977,12,1,NA,1.57
NA,1977,12,2,NA,1.65
NA,1977,12,3,NA,2.33
NA,1977,12,4,NA,2.65
NA,1977,12,5,NA,2.15
NA,1977,12,6,NA,2.79
NA,1977,12,7,NA,3.16
NA,1977,12,8,NA,3.16
NA,1977,12,9,NA,3.35
NA,1977,12,10,NA,3.38
NA,1977,12,11,NA,2.34
NA,1977,12,12,NA,1.94
NA,1977,12,13,NA,1.7
NA,1977,12,14,NA,1.3
NA,1977,12,15,NA,2.03
NA,1977,12,16,NA,2.05
NA,1977,12,17,NA,1.81
NA,1977,12,18,NA,1.77
NA,1977,12,19,NA,1.61
NA,1977,12,20,NA,2.05
NA,1977,12,21,NA,2.06
NA,1977,12,22,NA,2.36
NA,1977,12,23,NA,2.34
NA,1977,12,24,NA,1.91
NA,1977,12,25,NA,2.2
NA,1977,12,26,NA,2.19
NA,1977,12,27,NA,2.14
NA,1977,12,28,NA,2.21
NA,1977,12,29,NA,2.1
NA,1977,12,30,NA,2.08
NA,1977,12,31,NA,1.93
NA,1978,1,1,NA,1.72
NA,1978,1,2,NA,1.59
NA,1978,1,3,NA,1.39
NA,1978,1,4,NA,1.17
NA,1978,1,5,NA,1.43
NA,1978,1,6,NA,1.36
NA,1978,1,7,NA,1.26
NA,1978,1,8,NA,1.74
NA,1978,1,9,NA,2.52
NA,1978,1,10,NA,2.29
NA,1978,1,11,NA,1.8
NA,1978,1,12,NA,2.03
NA,1978,1,13,NA,2.68
NA,1978,1,14,NA,2.5
NA,1978,1,15,NA,2.8
NA,1978,1,16,NA,2.55
NA,1978,1,17,NA,2.88
NA,1978,1,18,NA,2.4
NA,1978,1,19,NA,2.41
NA,1978,1,20,NA,2.3
NA,1978,1,21,NA,2.11
NA,1978,1,22,NA,2.33
NA,1978,1,23,NA,2.49
NA,1978,1,24,NA,2.4
NA,1978,1,25,NA,1.75
NA,1978,1,26,NA,2.21
NA,1978,1,27,NA,2.44
NA,1978,1,28,NA,2.46
NA,1978,1,29,NA,1.94
NA,1978,1,30,NA,1.97
NA,1978,1,31,NA,1.81
NA,1978,2,1,NA,1.76
NA,1978,2,2,NA,1.84
NA,1978,2,3,NA,1.73
NA,1978,2,4,NA,1.44
NA,1978,2,5,NA,1.25
NA,1978,2,6,NA,2.44
NA,1978,2,7,NA,2.74
NA,1978,2,8,NA,2.56
NA,1978,2,9,NA,2.43
NA,1978,2,10,NA,2.52
NA,1978,2,11,NA,2.32
NA,1978,2,12,NA,2.44
NA,1978,2,13,NA,2.56
NA,1978,2,14,NA,3.41
NA,1978,2,15,NA,3.46
NA,1978,2,16,NA,2.63
NA,1978,2,17,NA,2.67
NA,1978,2,18,NA,2.66
NA,1978,2,19,NA,2.51
NA,1978,2,20,NA,2.89
NA,1978,2,21,NA,2.98
NA,1978,2,22,NA,2.24
NA,1978,2,23,NA,1.37
NA,1978,2,24,NA,1.38
NA,1978,2,25,NA,1.73
NA,1978,2,26,NA,2.37
NA,1978,2,27,NA,3.35
NA,1978,2,28,NA,2.94
NA,1978,3,1,NA,2.16
NA,1978,3,2,NA,2.53
NA,1978,3,3,NA,2.55
NA,1978,3,4,NA,2.2
NA,1978,3,5,NA,1.78
NA,1978,3,6,NA,2.06
NA,1978,3,7,NA,2.14
NA,1978,3,8,NA,2.01
NA,1978,3,9,NA,1.82
NA,1978,3,10,NA,1.46
NA,1978,3,11,NA,0.99
NA,1978,3,12,NA,1
NA,1978,3,13,NA,1.53
NA,1978,3,14,NA,1.79
NA,1978,3,15,NA,2.02
NA,1978,3,16,NA,2.01
NA,1978,3,17,NA,1.79
NA,1978,3,18,NA,2.45
NA,1978,3,19,NA,2.5
NA,1978,3,20,NA,2.31
NA,1978,3,21,NA,2.11
NA,1978,3,22,NA,2.25
NA,1978,3,23,NA,3.24
NA,1978,3,24,NA,3.23
NA,1978,3,25,NA,2.78
NA,1978,3,26,NA,2.68
NA,1978,3,27,NA,2.66
NA,1978,3,28,NA,2.4
NA,1978,3,29,NA,2.19
NA,1978,3,30,NA,2.52
NA,1978,3,31,NA,2.5
NA,1978,4,1,NA,1.95
NA,1978,4,2,NA,1.77
NA,1978,4,3,NA,1.93
NA,1978,4,4,NA,1.82
NA,1978,4,5,NA,1.97
NA,1978,4,6,NA,1.94
NA,1978,4,7,NA,1.58
NA,1978,4,8,NA,1.62
NA,1978,4,9,NA,1.75
NA,1978,4,10,NA,1.73
NA,1978,4,11,NA,1.58
NA,1978,4,12,NA,1.39
NA,1978,4,13,NA,1.77
NA,1978,4,14,NA,1.83
NA,1978,4,15,NA,1.72
NA,1978,4,16,NA,1.71
NA,1978,4,17,NA,1.49
NA,1978,4,18,NA,1.6
NA,1978,4,19,NA,1.86
NA,1978,4,20,NA,1.98
NA,1978,4,21,NA,1.91
NA,1978,4,22,NA,1.42
NA,1978,4,23,NA,1.9
NA,1978,4,24,NA,1.92
NA,1978,4,25,NA,1.78
NA,1978,4,26,NA,1.76
NA,1978,4,27,NA,1.45
NA,1978,4,28,NA,1.13
NA,1978,4,29,NA,0.9
NA,1978,4,30,NA,1.1
NA,1978,5,1,NA,1.11
NA,1978,5,2,NA,1.21
NA,1978,5,3,NA,1.56
NA,1978,5,4,NA,1.55
NA,1978,5,5,NA,1.36
NA,1978,5,6,NA,1.2
NA,1978,5,7,NA,1.52
NA,1978,5,8,NA,1.83
NA,1978,5,9,NA,1.82
NA,1978,5,10,NA,1.68
NA,1978,5,11,NA,1.66
NA,1978,5,12,NA,1.57
NA,1978,5,13,NA,1.53
NA,1978,5,14,NA,1.4
NA,1978,5,15,NA,1.25
NA,1978,5,16,NA,1.26
NA,1978,5,17,NA,1.26
NA,1978,5,18,NA,1.28
NA,1978,5,19,NA,1.28
NA,1978,5,20,NA,1.33
NA,1978,5,21,NA,1.89
NA,1978,5,22,NA,1.74
NA,1978,5,23,NA,1.3
NA,1978,5,24,NA,1.28
NA,1978,5,25,NA,1.9
NA,1978,5,26,NA,1.9
NA,1978,5,27,NA,1.73
NA,1978,5,28,NA,1.57
NA,1978,5,29,NA,1.25
NA,1978,5,30,NA,1.03
NA,1978,5,31,NA,0.94
NA,1978,6,1,NA,1.16
NA,1978,6,2,NA,1.37
NA,1978,6,3,NA,1.39
NA,1978,6,4,NA,1.32
NA,1978,6,5,NA,1.47
NA,1978,6,6,NA,1.6
NA,1978,6,7,NA,1.58
NA,1978,6,8,NA,1.6
NA,1978,6,9,NA,1.59
NA,1978,6,10,NA,1.3
NA,1978,6,11,NA,1.2
NA,1978,6,12,NA,1.23
NA,1978,6,13,NA,1.39
NA,1978,6,14,NA,1.44
NA,1978,6,15,NA,1.4
NA,1978,6,16,NA,1.29
NA,1978,6,17,NA,1.35
NA,1978,6,18,NA,1.41
NA,1978,6,19,NA,1.69
NA,1978,6,20,NA,1.7
NA,1978,6,21,NA,1.68
NA,1978,6,22,NA,1.73
NA,1978,6,23,NA,1.86
NA,1978,6,24,NA,1.91
NA,1978,6,25,NA,1.91
NA,1978,6,26,NA,1.75
NA,1978,6,27,NA,1.55
NA,1978,6,28,NA,1.64
NA,1978,6,29,NA,1.73
NA,1978,6,30,NA,1.57
NA,1978,7,1,NA,1.34
NA,1978,7,2,NA,1.25
NA,1978,7,3,NA,1.25
NA,1978,7,4,NA,1.49
NA,1978,7,5,NA,1.51
NA,1978,7,6,NA,1.25
NA,1978,7,7,NA,1.08
NA,1978,7,8,NA,1.19
NA,1978,7,9,NA,1.28
NA,1978,7,10,NA,1.29
NA,1978,7,11,NA,1.34
NA,1978,7,12,NA,1.74
NA,1978,7,13,NA,1.76
NA,1978,7,14,NA,1.72
NA,1978,7,15,NA,1.41
NA,1978,7,16,NA,1.29
NA,1978,7,17,NA,1.26
NA,1978,7,18,NA,1.27
NA,1978,7,19,NA,1.15
NA,1978,7,20,NA,1.11
NA,1978,7,21,NA,1.2
NA,1978,7,22,NA,1.12
NA,1978,7,23,NA,1.04
NA,1978,7,24,NA,0.96
NA,1978,7,25,NA,0.89
NA,1978,7,26,NA,0.88
NA,1978,7,27,NA,0.96
NA,1978,7,28,NA,1.09
NA,1978,7,29,NA,1.24
NA,1978,7,30,NA,1.33
NA,1978,7,31,NA,1.42
NA,1978,8,1,NA,1.55
NA,1978,8,2,NA,1.56
NA,1978,8,3,NA,1.55
NA,1978,8,4,NA,1.48
NA,1978,8,5,NA,1.37
NA,1978,8,6,NA,1.23
NA,1978,8,7,NA,1.22
NA,1978,8,8,NA,1.23
NA,1978,8,9,NA,1.27
NA,1978,8,10,NA,1.33
NA,1978,8,11,NA,1.45
NA,1978,8,12,NA,1.49
NA,1978,8,13,NA,1.4
NA,1978,8,14,NA,1.46
NA,1978,8,15,NA,1.38
NA,1978,8,16,NA,1.54
NA,1978,8,17,NA,1.61
NA,1978,8,18,NA,1.58
NA,1978,8,19,NA,1.4
NA,1978,8,20,NA,1.56
NA,1978,8,21,NA,1.65
NA,1978,8,22,NA,1.65
NA,1978,8,23,NA,1.64
NA,1978,8,24,NA,1.6
NA,1978,8,25,NA,1.49
NA,1978,8,26,NA,1.28
NA,1978,8,27,NA,1.15
NA,1978,8,28,NA,1.21
NA,1978,8,29,NA,1.37
NA,1978,8,30,NA,1.4
NA,1978,8,31,NA,1.39
NA,1978,9,1,NA,1.34
NA,1978,9,2,NA,1.21
NA,1978,9,3,NA,1.42
NA,1978,9,4,NA,1.37
NA,1978,9,5,NA,1.39
NA,1978,9,6,NA,1.41
NA,1978,9,7,NA,1.38
NA,1978,9,8,NA,1.38
NA,1978,9,9,NA,1.55
NA,1978,9,10,NA,1.59
NA,1978,9,11,NA,1.44
NA,1978,9,12,NA,1.51
NA,1978,9,13,NA,1.54
NA,1978,9,14,NA,1.55
NA,1978,9,15,NA,1.51
NA,1978,9,16,NA,1.36
NA,1978,9,17,NA,1.27
NA,1978,9,18,NA,1.24
NA,1978,9,19,NA,1.25
NA,1978,9,20,NA,1.63
NA,1978,9,21,NA,1.69
NA,1978,9,22,NA,1.75
NA,1978,9,23,NA,1.73
NA,1978,9,24,NA,1.85
NA,1978,9,25,NA,1.7
NA,1978,9,26,NA,1.64
NA,1978,9,27,NA,1.41
NA,1978,9,28,NA,1.53
NA,1978,9,29,NA,1.58
NA,1978,9,30,NA,1.52
NA,1978,10,1,NA,1.47
NA,1978,10,2,NA,1.37
NA,1978,10,3,NA,1.57
NA,1978,10,4,NA,1.84
NA,1978,10,5,NA,1.99
NA,1978,10,6,NA,3.11
NA,1978,10,7,NA,3.1
NA,1978,10,8,NA,2.19
NA,1978,10,9,NA,2.61
NA,1978,10,10,NA,2.69
NA,1978,10,11,NA,2.38
NA,1978,10,12,NA,1.89
NA,1978,10,13,NA,1.59
NA,1978,10,14,NA,1.51
NA,1978,10,15,NA,1.75
NA,1978,10,16,NA,1.83
NA,1978,10,17,NA,2.08
NA,1978,10,18,NA,2.29
NA,1978,10,19,NA,2.86
NA,1978,10,20,NA,2.85
NA,1978,10,21,NA,1.92
NA,1978,10,22,NA,1.61
NA,1978,10,23,NA,2.12
NA,1978,10,24,NA,2.14
NA,1978,10,25,NA,2.83
NA,1978,10,26,NA,2.95
NA,1978,10,27,NA,2.64
NA,1978,10,28,NA,1.93
NA,1978,10,29,NA,1.89
NA,1978,10,30,NA,1.72
NA,1978,10,31,NA,1.82
NA,1978,11,1,NA,1.8
NA,1978,11,2,NA,1.79
NA,1978,11,3,NA,2.01
NA,1978,11,4,NA,3
NA,1978,11,5,NA,2.98
NA,1978,11,6,NA,2.76
NA,1978,11,7,NA,2.8
NA,1978,11,8,NA,2.37
NA,1978,11,9,NA,2.12
NA,1978,11,10,NA,2.59
NA,1978,11,11,NA,2.94
NA,1978,11,12,NA,2.91
NA,1978,11,13,NA,2.03
NA,1978,11,14,NA,1.91
NA,1978,11,15,NA,1.78
NA,1978,11,16,NA,2.83
NA,1978,11,17,NA,2.51
NA,1978,11,18,NA,1.88
NA,1978,11,19,NA,2.35
NA,1978,11,20,NA,2.46
NA,1978,11,21,NA,2.28
NA,1978,11,22,NA,2.09
NA,1978,11,23,NA,2.13
NA,1978,11,24,NA,2.74
NA,1978,11,25,NA,3.75
NA,1978,11,26,NA,6.28
NA,1978,11,27,NA,5.92
NA,1978,11,28,NA,3.78
NA,1978,11,29,NA,2.65
NA,1978,11,30,NA,3.18
NA,1978,12,1,NA,3.33
NA,1978,12,2,NA,2.95
NA,1978,12,3,NA,2.46
NA,1978,12,4,NA,3.36
NA,1978,12,5,NA,3.53
NA,1978,12,6,NA,2.89
NA,1978,12,7,NA,1.88
NA,1978,12,8,NA,1.64
NA,1978,12,9,NA,1.66
NA,1978,12,10,NA,2
NA,1978,12,11,NA,4.99
NA,1978,12,12,NA,4.79
NA,1978,12,13,NA,3.49
NA,1978,12,14,NA,2.57
NA,1978,12,15,NA,2.15
NA,1978,12,16,NA,1.64
NA,1978,12,17,NA,1.5
NA,1978,12,18,NA,2.26
NA,1978,12,19,NA,2.49
NA,1978,12,20,NA,1.92
NA,1978,12,21,NA,1.69
NA,1978,12,22,NA,2
NA,1978,12,23,NA,2.29
NA,1978,12,24,NA,2.33
NA,1978,12,25,NA,2.45
NA,1978,12,26,NA,2.4
NA,1978,12,27,NA,3.78
NA,1978,12,28,NA,3.77
NA,1978,12,29,NA,2.91
NA,1978,12,30,NA,2.83
NA,1978,12,31,NA,2.73
NA,1979,1,1,NA,2.42
NA,1979,1,2,NA,1.54
NA,1979,1,3,NA,0.73
NA,1979,1,4,NA,2.88
NA,1979,1,5,NA,2.99
NA,1979,1,6,NA,4.06
NA,1979,1,7,NA,4.13
NA,1979,1,8,NA,3.75
NA,1979,1,9,NA,3.04
NA,1979,1,10,NA,2.47
NA,1979,1,11,NA,1.93
NA,1979,1,12,NA,2.01
NA,1979,1,13,NA,2.02
NA,1979,1,14,NA,1.71
NA,1979,1,15,NA,1.2
NA,1979,1,16,NA,0.98
NA,1979,1,17,NA,2.7
NA,1979,1,18,NA,2.57
NA,1979,1,19,NA,1.75
NA,1979,1,20,NA,2.67
NA,1979,1,21,NA,2.79
NA,1979,1,22,NA,2.6
NA,1979,1,23,NA,3.58
NA,1979,1,24,NA,3.5
NA,1979,1,25,NA,2.84
NA,1979,1,26,NA,2.69
NA,1979,1,27,NA,1.95
NA,1979,1,28,NA,2.24
NA,1979,1,29,NA,2.71
NA,1979,1,30,NA,3.16
NA,1979,1,31,NA,3.66
NA,1979,2,1,NA,3.53
NA,1979,2,2,NA,2.42
NA,1979,2,3,NA,1.92
NA,1979,2,4,NA,2.02
NA,1979,2,5,NA,1.88
NA,1979,2,6,NA,1.42
NA,1979,2,7,NA,1.53
NA,1979,2,8,NA,1.64
NA,1979,2,9,NA,1.76
NA,1979,2,10,NA,1.74
NA,1979,2,11,NA,2.15
NA,1979,2,12,NA,2.53
NA,1979,2,13,NA,3.04
NA,1979,2,14,NA,2.73
NA,1979,2,15,NA,2.19
NA,1979,2,16,NA,2.16
NA,1979,2,17,NA,1.92
NA,1979,2,18,NA,1.88
NA,1979,2,19,NA,1.8
NA,1979,2,20,NA,1.8
NA,1979,2,21,NA,1.45
NA,1979,2,22,NA,1.43
NA,1979,2,23,NA,1.8
NA,1979,2,24,NA,2
NA,1979,2,25,NA,2.21
NA,1979,2,26,NA,2.5
NA,1979,2,27,NA,3.02
NA,1979,2,28,NA,2.68
NA,1979,3,1,NA,2.05
NA,1979,3,2,NA,1.63
NA,1979,3,3,NA,1.8
NA,1979,3,4,NA,4.19
NA,1979,3,5,NA,3.99
NA,1979,3,6,NA,3.1
NA,1979,3,7,NA,2.19
NA,1979,3,8,NA,1.19
NA,1979,3,9,NA,1.07
NA,1979,3,10,NA,1.08
NA,1979,3,11,NA,1.06
NA,1979,3,12,NA,1.09
NA,1979,3,13,NA,3.23
NA,1979,3,14,NA,3.2
NA,1979,3,15,NA,2.35
NA,1979,3,16,NA,2.12
NA,1979,3,17,NA,2.19
NA,1979,3,18,NA,2.1
NA,1979,3,19,NA,1.63
NA,1979,3,20,NA,1.07
NA,1979,3,21,NA,2.17
NA,1979,3,22,NA,2.51
NA,1979,3,23,NA,2
NA,1979,3,24,NA,1.84
NA,1979,3,25,NA,1.59
NA,1979,3,26,NA,1.18
NA,1979,3,27,NA,1.17
NA,1979,3,28,NA,1
NA,1979,3,29,NA,1.62
NA,1979,3,30,NA,2.1
NA,1979,3,31,NA,2.06
NA,1979,4,1,NA,1.7
NA,1979,4,2,NA,2.15
NA,1979,4,3,NA,2.38
NA,1979,4,4,NA,2.35
NA,1979,4,5,NA,2.11
NA,1979,4,6,NA,2.07
NA,1979,4,7,NA,2.24
NA,1979,4,8,NA,2.74
NA,1979,4,9,NA,2.47
NA,1979,4,10,NA,1.88
NA,1979,4,11,NA,1.78
NA,1979,4,12,NA,2.14
NA,1979,4,13,NA,2.3
NA,1979,4,14,NA,2.4
NA,1979,4,15,NA,2.96
NA,1979,4,16,NA,2.96
NA,1979,4,17,NA,3.27
NA,1979,4,18,NA,3.5
NA,1979,4,19,NA,3.04
NA,1979,4,20,NA,2.35
NA,1979,4,21,NA,1.98
NA,1979,4,22,NA,1.37
NA,1979,4,23,NA,2.18
NA,1979,4,24,NA,3.18
NA,1979,4,25,NA,3.2
NA,1979,4,26,NA,2.55
NA,1979,4,27,NA,1.93
NA,1979,4,28,NA,1.45
NA,1979,4,29,NA,1.11
NA,1979,4,30,NA,0.96
NA,1979,5,1,NA,1.08
NA,1979,5,2,NA,1.28
NA,1979,5,3,NA,1.77
NA,1979,5,4,NA,2
NA,1979,5,5,NA,2.03
NA,1979,5,6,NA,1.79
NA,1979,5,7,NA,1.41
NA,1979,5,8,NA,1.34
NA,1979,5,9,NA,1.57
NA,1979,5,10,NA,1.98
NA,1979,5,11,NA,1.84
NA,1979,5,12,NA,1.33
NA,1979,5,13,NA,1.31
NA,1979,5,14,NA,1.5
NA,1979,5,15,NA,1.5
NA,1979,5,16,NA,1.39
NA,1979,5,17,NA,1.21
NA,1979,5,18,NA,1.04
NA,1979,5,19,NA,0.94
NA,1979,5,20,NA,1.22
NA,1979,5,21,NA,1.22
NA,1979,5,22,NA,1.06
NA,1979,5,23,NA,1.1
NA,1979,5,24,NA,1.11
NA,1979,5,25,NA,1.02
NA,1979,5,26,NA,1.19
NA,1979,5,27,NA,1.19
